tweet_id,timestamp,source,jpg_url,text,expanded_urls,img_num,rating,name,retweet_count,favorite_count,dog_breed,dog_stage
845306882940190720,2017-03-24 16:10:40,Twitter for iPhone,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry,https://twitter.com/dog_rates/status/845306882940190720/photo/1,1,12,Pickles,6039,25225,Irish Water Spaniel,
837820167694528512,2017-03-04 00:21:08,Twitter for iPhone,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you","https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",1,12,,8952,37277,Golden Retriever,
837110210464448512,2017-03-02 01:20:01,Twitter for iPhone,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10,https://twitter.com/dog_rates/status/837110210464448512/photo/1,1,13,Clark,2731,17480,Siberian Husky,
836753516572119041,2017-03-01 01:42:39,Twitter for iPhone,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10,https://twitter.com/dog_rates/status/836753516572119041/photo/1,1,12,Meera,5237,21029,Schipperke,
836380477523124226,2017-02-28 01:00:19,Twitter for iPhone,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10",https://twitter.com/dog_rates/status/836380477523124226/photo/1,1,12,Ava,3337,16037,,
834574053763584002,2017-02-23 01:22:14,Twitter for iPhone,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10,https://twitter.com/dog_rates/status/834574053763584002/photo/1,1,13,,2882,14993,Golden Retriever,
833124694597443584,2017-02-19 01:23:00,Twitter for iPhone,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",3,12,Gidget,5513,22133,Cardigan,
832998151111966721,2017-02-18 17:00:10,Twitter for iPhone,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",1,13,Rhino,2522,14549,Boxer,
832273440279240704,2017-02-16 17:00:25,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere,https://twitter.com/dog_rates/status/832273440279240704/video/1,1,14,Smiley,2673,12385,Pembroke,
832032802820481025,2017-02-16 01:04:13,Twitter for iPhone,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",1,12,Miguel,4746,13887,Whippet,
831939777352105988,2017-02-15 18:54:34,Twitter for iPhone,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet,https://twitter.com/dog_rates/status/831939777352105988/photo/1,1,12,Emanuel,7031,26404,Pomeranian,
831322785565769729,2017-02-14 02:02:51,Twitter for iPhone,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly,https://twitter.com/dog_rates/status/831322785565769729/photo/1,1,12,Pete,1744,10042,Old English Sheepdog,
831315979191906304,2017-02-14 01:35:49,Twitter Web Client,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",4,13,,1264,7117,Briard,
829449946868879360,2017-02-08 22:00:52,Twitter for iPhone,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10,https://twitter.com/dog_rates/status/829449946868879360/photo/1,1,11,,2329,11519,Labrador Retriever,
829374341691346946,2017-02-08 17:00:26,Twitter for iPhone,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",1,13,Astrid,10706,38074,Staffordshire Bullterrier,
828381636999917570,2017-02-05 23:15:47,Twitter for iPhone,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly,https://twitter.com/dog_rates/status/828381636999917570/photo/1,1,14,Doobert,2554,13864,Bedlington Terrier,
827933404142436356,2017-02-04 17:34:40,Twitter for iPhone,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",2,12,Kona,5987,22180,German Shepherd,
826958653328592898,2017-02-02 01:01:21,Twitter for iPhone,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10,https://twitter.com/dog_rates/status/826958653328592898/photo/1,1,12,Loki,5757,23767,Golden Retriever,
826848821049180160,2017-02-01 17:44:55,Twitter for iPhone,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",4,13,Cupid,11878,40325,Great Pyrenees,
826476773533745153,2017-01-31 17:06:32,Twitter for iPhone,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10,https://twitter.com/dog_rates/status/826476773533745153/photo/1,1,12,Pilot,4821,20275,German Shepherd,
826204788643753985,2017-01-30 23:05:46,Twitter for iPhone,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",2,13,,1075,5361,Labrador Retriever,
825535076884762624,2017-01-29 02:44:34,Twitter for iPhone,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly,https://twitter.com/dog_rates/status/825535076884762624/photo/1,1,14,,19669,56413,Rottweiler,
825026590719483904,2017-01-27 17:04:02,Twitter for iPhone,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",2,12,Pablo,1483,7020,Eskimo Dog,
824325613288833024,2017-01-25 18:38:36,Twitter for iPhone,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk,https://twitter.com/dog_rates/status/824325613288833024/photo/1,1,13,,11848,12999,Pembroke,
822872901745569793,2017-01-21 18:26:02,Twitter for iPhone,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10,https://twitter.com/dog_rates/status/822872901745569793/photo/1,1,13,,48265,132810,Lakeland Terrier,
822462944365645825,2017-01-20 15:17:01,Twitter for iPhone,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",3,14,Gabe,17209,31800,Pomeranian,
821765923262631936,2017-01-18 17:07:18,Twitter for iPhone,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af,https://twitter.com/dog_rates/status/821765923262631936/photo/1,1,13,Duchess,1899,9317,Golden Retriever,
821407182352777218,2017-01-17 17:21:47,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance),https://twitter.com/dog_rates/status/821407182352777218/video/1,1,14,Sundance,5053,13075,Irish Setter,
821107785811234820,2017-01-16 21:32:06,Twitter for iPhone,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey,https://twitter.com/dog_rates/status/821107785811234820/photo/1,1,11,,2487,10645,Pomeranian,
819952236453363712,2017-01-13 17:00:21,Twitter for iPhone,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",1,13,Oliver,1369,5927,American Staffordshire Terrier,
819924195358416896,2017-01-13 15:08:56,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him,https://twitter.com/dog_rates/status/819924195358416896/video/1,1,11,,5607,14305,,
819006400881917954,2017-01-11 02:21:57,Twitter for iPhone,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",4,14,Sunny,21794,49960,,
819004803107983360,2017-01-11 02:15:36,Twitter for iPhone,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",1,14,Bo,42228,95450,Standard Poodle,
817777686764523521,2017-01-07 16:59:28,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo)",https://twitter.com/dog_rates/status/817777686764523521/video/1,1,13,Dido,3084,11901,Curly-Coated Retriever,
815966073409433600,2017-01-02 17:00:46,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Here's a pupper with squeaky hiccups. Please enjoy. 13/10,https://twitter.com/dog_rates/status/815966073409433600/video/1,1,13,,9907,25057,Tibetan Mastiff,
814986499976527872,2016-12-31 00:08:17,Twitter for iPhone,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho,https://twitter.com/dog_rates/status/814986499976527872/photo/1,1,11,Cooper,1505,8485,Dalmatian,
813910438903693312,2016-12-28 00:52:25,Twitter for iPhone,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist,https://twitter.com/dog_rates/status/813910438903693312/photo/1,1,11,Chubbs,2194,10342,Siberian Husky,
813202720496779264,2016-12-26 02:00:11,Twitter for iPhone,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10,https://twitter.com/dog_rates/status/813202720496779264/photo/1,1,11,,2090,10192,Cocker Spaniel,
813127251579564032,2016-12-25 21:00:18,Twitter for iPhone,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",1,11,,3652,13242,Norwegian Elkhound,
813096984823349248,2016-12-25 19:00:02,Twitter for iPhone,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him,https://twitter.com/dog_rates/status/813096984823349248/photo/1,1,11,Rocky,4207,11694,Great Dane,
811386762094317568,2016-12-21 01:44:13,Twitter for iPhone,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him,https://twitter.com/dog_rates/status/811386762094317568/photo/1,1,11,Craig,7444,23302,Pembroke,
808733504066486276,2016-12-13 18:01:07,Twitter for iPhone,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue,https://twitter.com/dog_rates/status/808733504066486276/photo/1,1,12,,2509,8784,Toy Poodle,
808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time,https://twitter.com/dog_rates/status/808106460588765185/photo/1,1,12,,2525,9701,Golden Retriever,
807621403335917568,2016-12-10 16:22:02,Twitter for iPhone,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",3,14,Ollie,4288,16236,Golden Retriever,
803773340896923648,2016-11-30 01:31:12,Twitter for iPhone,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",2,12,Diogi,3220,11203,Miniature Pinscher,
803638050916102144,2016-11-29 16:33:36,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Pupper hath acquire enemy. 13/10,https://twitter.com/dog_rates/status/803638050916102144/video/1,1,13,,4828,12270,Labrador Retriever,
802239329049477120,2016-11-25 19:55:35,Twitter for iPhone,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",2,12,Loki,3040,10132,Eskimo Dog,
801115127852503040,2016-11-22 17:28:25,Twitter for iPhone,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",1,12,Bones,2429,8992,Dalmatian,
800459316964663297,2016-11-20 22:02:27,Twitter for iPhone,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely,https://twitter.com/dog_rates/status/800459316964663297/photo/1,1,12,,2489,10538,,
800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",2,12,Doc,3265,12456,Golden Retriever,floofer
800018252395122689,2016-11-19 16:49:49,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,Here's a doggo doin a struggle. 11/10 much determined,https://twitter.com/dog_rates/status/800018252395122689/video/1,1,11,,15351,31768,,
799757965289017345,2016-11-18 23:35:32,Twitter for iPhone,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",1,13,Sobe,2506,9390,Border Collie,
797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",1,12,,3652,13018,American Staffordshire Terrier,
796484825502875648,2016-11-09 22:49:15,Twitter for iPhone,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere,https://twitter.com/dog_rates/status/796484825502875648/photo/1,1,12,,2042,8472,Cocker Spaniel,
795464331001561088,2016-11-07 03:14:10,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,Elder doggo does a splash. Both 13/10 incredible stuff,https://twitter.com/dog_rates/status/795464331001561088/video/1,1,13,,27728,55683,Golden Retriever,
794205286408003585,2016-11-03 15:51:10,Twitter for iPhone,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",3,14,Laika,3895,10314,,
793195938047070209,2016-10-31 21:00:23,Twitter for iPhone,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",2,12,Lily,6547,17063,Labrador Retriever,
790946055508652032,2016-10-25 16:00:09,Twitter for iPhone,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af,https://twitter.com/dog_rates/status/790946055508652032/photo/1,1,12,Betty,5496,18601,Golden Retriever,
787717603741622272,2016-10-16 18:11:26,Twitter for iPhone,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",3,13,Tonks,3240,11416,German Shepherd,
786363235746385920,2016-10-13 00:29:39,Twitter for iPhone,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",1,13,Rizzo,4072,12189,Golden Retriever,
785639753186217984,2016-10-11 00:34:48,Twitter for iPhone,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",1,10,Pinot,2561,8735,,
782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back,https://twitter.com/dog_rates/status/782747134529531904/photo/1,1,11,Deacon,1604,8310,Golden Retriever,
782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",1,12,Sampson,6470,18630,Briard,
780931614150983680,2016-09-28 00:46:20,Twitter for iPhone,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend,https://twitter.com/dog_rates/status/780931614150983680/photo/1,1,13,,8536,24192,,
779377524342161408,2016-09-23 17:50:56,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket,https://twitter.com/dog_rates/status/779377524342161408/video/1,1,12,,3613,9831,,
778039087836069888,2016-09-20 01:12:28,Twitter for iPhone,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",2,12,,3065,9417,German Shepherd,
778027034220126208,2016-09-20 00:24:34,Twitter for iPhone,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back,https://twitter.com/dog_rates/status/778027034220126208/photo/1,1,27,Sophie,1885,7320,Clumber,
776477788987613185,2016-09-15 17:48:25,Twitter for iPhone,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",1,11,Huck,3249,9858,Labrador Retriever,
776218204058357768,2016-09-15 00:36:55,Twitter for iPhone,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",1,13,,18497,33345,Samoyed,floofer
776113305656188928,2016-09-14 17:40:06,Twitter for iPhone,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper,https://twitter.com/dog_rates/status/776113305656188928/photo/1,1,11,Sampson,5068,13102,,
775733305207554048,2016-09-13 16:30:07,Twitter for iPhone,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well,https://twitter.com/dog_rates/status/775733305207554048/photo/1,1,11,Anakin,4627,15413,,
775364825476165632,2016-09-12 16:05:54,Twitter for iPhone,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",3,11,Finley,3472,8295,Beagle,
773985732834758656,2016-09-08 20:45:53,Twitter for iPhone,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1",4,11,Winnie,4492,11925,Pug,
773547596996571136,2016-09-07 15:44:53,Twitter for iPhone,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,This is Chelsea. She forgot how to dog. 11/10 get it together pupper,https://twitter.com/dog_rates/status/773547596996571136/photo/1,1,11,Chelsea,7126,24553,Norwegian Elkhound,
